CustomerID,TAV,Frequency,LastInvoiceDate,recency
13240.0,663.65,4,2011-09-04,96
13242.0,270.40000000000003,3,2011-08-19,112
13243.0,600.07,1,2011-05-20,203
13244.0,121.74000000000001,1,2011-09-08,92
13245.0,430.5,1,2011-10-20,50
13246.0,1987.3,6,2011-11-21,18
13247.0,501.12,4,2011-11-22,17
13248.0,465.68,2,2011-08-07,124
13249.0,711.41,3,2011-09-08,92
13253.0,1030.4,2,2011-07-06,156
13255.0,173.81,1,2011-11-30,9
13258.0,698.58,3,2011-11-28,11
13259.0,292.32,1,2011-10-09,61
13260.0,557.62,1,2011-10-09,61
13261.0,944.1,2,2011-03-16,268
13262.0,200.29,1,2011-03-21,263
13263.0,7454.07,35,2011-12-08,1
13265.0,2107.66,5,2011-10-17,53
13266.0,3834.2599999999998,12,2011-11-28,11
13267.0,4193.04,18,2011-12-07,2
13268.0,3214.69,11,2011-11-22,17
13269.0,4994.8,14,2011-12-08,1
13271.0,217.38,1,2011-11-02,37
13272.0,276.56,2,2011-11-08,31
13273.0,138.98,1,2011-08-18,113
13276.0,590.9300000000001,2,2011-10-07,63
13277.0,258.4,4,2011-11-24,15
13278.0,542.73,1,2011-10-30,40
13279.0,137.75,1,2011-09-22,78
13280.0,814.86,3,2011-08-09,122
13282.0,1132.14,3,2011-11-21,18
13283.0,93.66,2,2011-10-11,59
13284.0,201.19,1,2011-01-13,330
13285.0,2709.12,4,2011-11-16,23
13291.0,361.11,1,2011-07-07,155
13292.0,578.9399999999999,2,2011-11-01,38
13294.0,873.74,2,2011-06-03,189
13295.0,201.20000000000002,1,2010-12-15,359
13296.0,87.4,1,2011-07-25,137
13297.0,2089.85,4,2011-12-02,7
13298.0,360.0,1,2011-12-08,1
13299.0,142.5,1,2011-03-16,268
13300.0,371.89,1,2011-06-23,169
13301.0,618.09,4,2011-08-28,103
13302.0,63.75,1,2011-07-07,155
13304.0,300.42,1,2010-12-23,351
13305.0,1864.66,9,2011-12-05,4
13307.0,15.0,1,2011-08-11,120
13308.0,1385.51,3,2011-11-17,22
13309.0,1456.79,5,2011-12-02,7
13310.0,1132.03,3,2011-11-11,28
13311.0,598.57,2,2011-12-05,4
13313.0,1555.32,5,2011-11-17,22
13314.0,775.94,3,2011-12-08,1
13316.0,5977.7300000000005,4,2011-11-02,37
13317.0,2273.68,6,2011-10-04,66
13318.0,640.76,3,2011-12-08,1
13319.0,10845.550000000001,26,2011-12-04,5
13320.0,1548.7,4,2011-09-22,78
13321.0,567.36,2,2011-09-28,72
13322.0,199.48000000000002,1,2011-11-22,17
13323.0,787.85,5,2011-12-06,3
13324.0,7121.95,10,2011-11-03,36
13325.0,675.3,1,2011-09-19,81
13327.0,3627.77,8,2011-11-01,38
13328.0,1308.48,1,2011-01-27,316
13329.0,484.79999999999995,1,2011-11-08,31
13330.0,1140.93,3,2011-09-08,92
13332.0,350.9,1,2011-11-25,14
13334.0,3536.82,3,2011-09-18,82
13336.0,795.12,1,2011-09-23,77
13338.0,487.02,1,2011-07-05,157
13339.0,860.12,1,2011-05-23,200
13340.0,10736.48,7,2011-10-25,45
13341.0,775.85,1,2011-03-24,260
13343.0,353.43,1,2011-06-15,177
13344.0,2543.72,3,2011-10-03,67
13345.0,389.5,1,2011-02-25,287
13347.0,341.36,1,2011-09-30,70
13348.0,233.76,1,2011-10-06,64
13349.0,247.32,1,2011-11-29,10
13350.0,979.12,2,2011-11-23,16
13351.0,373.94,1,2011-10-04,66
13352.0,397.97999999999996,1,2011-10-10,60
13354.0,743.53,1,2011-09-29,71
13355.0,674.7,1,2011-08-09,122
13356.0,768.24,1,2011-09-20,80
13357.0,609.95,1,2011-03-27,257
13358.0,439.03,1,2011-03-16,268
13359.0,439.56,1,2011-10-07,63
13362.0,3090.7400000000002,4,2011-11-30,9
13363.0,992.5,2,2011-11-22,17
13364.0,134.95999999999998,1,2011-09-29,71
13365.0,2225.37,2,2011-11-06,33
13366.0,56.160000000000004,1,2011-10-20,50
13368.0,623.4,2,2011-03-28,256
13369.0,308.28000000000003,1,2010-12-09,365
13372.0,378.64,1,2011-09-11,89
13373.0,3312.25,3,2011-10-10,60
13375.0,778.65,1,2011-09-12,88
13376.0,1019.76,3,2011-09-01,99
13379.0,572.56,3,2011-11-13,26
13381.0,3639.31,6,2011-11-08,31
13382.0,222.99,1,2011-03-04,280
13384.0,4151.93,7,2011-11-09,30
13385.0,534.57,1,2011-01-14,329
13388.0,677.1,2,2011-07-31,131
13389.0,797.96,3,2011-11-28,11
13390.0,544.08,1,2011-09-26,74
13391.0,59.8,1,2011-05-20,203
13394.0,2520.02,8,2011-12-08,1
13395.0,307.72,1,2011-06-07,185
13396.0,1360.99,2,2011-11-10,29
13397.0,1544.13,5,2011-09-28,72
13398.0,457.34,1,2011-05-31,192
13402.0,312.95,1,2011-08-04,127
13403.0,75.0,1,2011-11-22,17
13404.0,252.49,2,2011-12-08,1
13405.0,572.451,3,2011-09-26,74
13408.0,26558.36,60,2011-12-08,1
13410.0,1003.06,5,2011-11-15,24
13411.0,213.55,1,2011-08-24,107
13414.0,1390.5,3,2011-07-29,133
13416.0,712.5,2,2011-10-27,43
13417.0,640.83,2,2011-12-05,4
13418.0,5504.19,16,2011-11-28,11
13419.0,221.06,1,2011-10-07,63
13420.0,159.85,2,2011-07-13,149
13421.0,1851.08,2,2011-10-30,40
13422.0,2626.3,1,2011-10-06,64
13425.0,1624.21,3,2011-08-23,108
13426.0,3641.32,10,2011-12-09,0
13427.0,582.6,3,2011-11-20,19
13428.0,218.47,1,2011-11-29,10
13429.0,1006.8,4,2011-11-29,10
13430.0,679.45,2,2011-11-21,18
13431.0,1269.1,2,2011-10-03,67
13434.0,534.24,2,2011-09-26,74
13435.0,3809.8900000000003,7,2011-12-04,5
13436.0,196.89,1,2011-12-08,1
13437.0,3408.06,7,2011-11-25,14
13439.0,283.71,1,2011-03-29,255
13441.0,296.64,1,2011-09-09,91
13447.0,1129.14,3,2011-11-16,23
13448.0,3095.4100000000003,4,2011-11-23,16
13449.0,291.88,1,2011-11-16,23
13450.0,2043.7199999999998,6,2011-11-13,26
13451.0,2976.15,5,2011-11-13,26
13452.0,590.0,2,2011-03-25,259
13453.0,356.97999999999996,2,2011-06-27,165
13455.0,365.4,1,2011-11-15,24
13456.0,1766.72,6,2011-11-22,17
13458.0,9646.57,14,2011-12-02,7
13460.0,183.44,2,2011-11-10,29
13461.0,1445.0,3,2011-11-01,38
13462.0,151.5,1,2011-04-01,252
13464.0,674.68,1,2011-10-12,58
13466.0,307.9,1,2011-06-08,184
13467.0,1083.71,2,2011-11-29,10
13468.0,5122.74,34,2011-12-08,1
13470.0,165.0,2,2011-09-01,99
13471.0,2531.58,4,2011-12-08,1
13473.0,422.64,2,2011-10-10,60
13474.0,229.59,1,2011-04-17,236
13475.0,1431.78,4,2011-06-01,191
13476.0,1238.47,2,2011-06-14,178
13477.0,1454.58,6,2011-11-02,37
13479.0,300.95,2,2011-05-23,200
13481.0,1804.56,5,2011-10-25,45
13482.0,184.64,1,2011-04-21,232
13483.0,140.34,1,2011-10-05,65
13484.0,313.8,1,2011-04-12,241
13485.0,454.24,1,2011-04-20,233
13486.0,1122.41,3,2011-09-22,78
13487.0,575.4,3,2011-10-13,57
13488.0,7586.39,12,2011-11-22,17
13489.0,449.52,4,2011-08-26,105
13491.0,1116.92,9,2011-10-19,51
13492.0,1269.84,3,2011-07-26,136
13493.0,618.63,2,2011-03-09,275
13494.0,316.26000000000005,1,2011-02-01,311
13495.0,1533.92,4,2011-12-02,7
13496.0,653.33,2,2011-11-29,10
13497.0,194.55,1,2011-03-02,282
13499.0,1159.11,5,2011-11-22,17
13500.0,1166.77,3,2011-11-16,23
13501.0,1340.32,1,2011-02-24,288
13502.0,292.0,3,2011-11-23,16
13503.0,216.85,1,2011-09-29,71
13504.0,295.93,1,2011-10-06,64
13505.0,4393.63,4,2011-09-28,72
13506.0,157.4,1,2011-01-27,316
13507.0,2479.16,4,2011-12-06,3
13508.0,110.97,1,2011-04-10,243
13509.0,979.72,7,2011-12-01,8
13510.0,1791.56,4,2011-12-08,1
13512.0,251.21,1,2011-03-24,260
13513.0,205.1,1,2011-08-05,126
13514.0,152.20000000000002,1,2011-09-27,73
13515.0,891.12,4,2011-09-28,72
13516.0,1389.41,3,2011-11-18,21
13517.0,2128.42,3,2011-10-11,59
13518.0,659.4399999999999,1,2011-09-15,85
13519.0,122.75,1,2011-09-22,78
13520.0,3320.95,5,2011-10-12,58
13521.0,1093.65,3,2011-12-08,1
13522.0,125.80000000000001,1,2011-11-09,30
13523.0,3397.93,4,2011-11-06,33
13524.0,680.1800000000001,5,2011-10-30,40
13525.0,628.78,2,2011-11-25,14
13527.0,2287.51,7,2011-11-06,33
13529.0,307.76,2,2011-09-22,78
13531.0,178.35,1,2011-05-18,205
13532.0,210.31,1,2011-11-06,33
13533.0,270.79,3,2011-06-10,182
13534.0,5870.08,25,2011-12-07,2
13536.0,3448.29,7,2011-12-08,1
13538.0,1280.85,7,2011-10-27,43
13539.0,631.34,3,2011-09-15,85
13544.0,291.41,2,2011-10-31,39
13546.0,626.99,3,2011-11-27,12
13548.0,682.41,2,2011-09-04,96
13549.0,918.2,7,2011-11-14,25
13551.0,91.80000000000001,1,2011-01-24,319
13552.0,3740.07,12,2011-10-04,66
13555.0,4149.28,4,2011-09-27,73
13557.0,584.06,2,2011-11-11,28
13558.0,605.06,4,2011-12-04,5
13560.0,174.37,1,2011-12-02,7
13561.0,141.85999999999999,1,2011-05-08,215
13562.0,1799.33,3,2011-09-19,81
13563.0,777.53,2,2011-09-16,84
13564.0,1209.02,2,2011-07-18,144
13565.0,240.22,2,2011-11-20,19
13566.0,874.71,2,2011-10-30,40
13568.0,192.85,1,2011-06-19,173
13569.0,255.43,1,2011-11-22,17
13570.0,239.49,1,2011-04-10,243
13571.0,2092.32,12,2011-11-27,12
13572.0,1384.25,1,2011-05-18,205
13573.0,294.4,2,2011-10-20,50
13575.0,732.0699999999999,5,2011-11-16,23
13576.0,6368.1900000000005,17,2011-11-29,10
13577.0,1687.6000000000001,4,2011-11-14,25
13579.0,302.34,1,2011-11-25,14
13581.0,118.0,1,2011-02-03,309
13583.0,781.03,1,2011-07-07,155
13584.0,142.4,1,2011-02-06,306
13587.0,712.4,1,2011-10-07,63
13588.0,2478.95,9,2011-11-24,15
13589.0,379.65,2,2011-11-25,14
13590.0,1981.92,6,2011-11-28,11
13591.0,1117.13,3,2011-10-06,64
13592.0,247.95999999999998,4,2011-11-04,35
13593.0,2037.0800000000002,5,2011-08-23,108
13594.0,396.97,1,2011-10-18,52
13596.0,697.04,2,2011-12-04,5
13598.0,180.17000000000002,1,2011-10-23,47
13599.0,4800.83,19,2011-12-08,1
13600.0,219.52,1,2011-01-31,312
13601.0,693.32,2,2011-10-25,45
13602.0,428.89,1,2011-10-06,64
13603.0,164.34,1,2011-11-13,26
13606.0,280.53999999999996,3,2011-11-10,29
13607.0,678.01,1,2011-10-30,40
13610.0,1131.88,7,2011-11-27,12
13611.0,1171.8,3,2011-09-11,89
13614.0,1610.46,4,2011-11-15,24
13615.0,417.69,1,2011-01-25,318
13617.0,544.18,3,2011-10-30,40
13618.0,177.34,1,2011-06-19,173
13621.0,213.85,1,2011-08-15,116
13623.0,747.78,5,2011-11-09,30
13626.0,257.23,1,2011-04-01,252
13627.0,1638.47,5,2011-10-11,59
13629.0,7792.36,11,2011-11-16,23
13630.0,2031.78,7,2011-12-04,5
13631.0,3070.42,11,2011-09-01,99
13632.0,2121.27,5,2011-11-15,24
13634.0,1575.16,5,2011-11-06,33
13635.0,1071.03,1,2011-10-03,67
13636.0,949.12,5,2011-11-03,36
13637.0,810.5,3,2011-10-18,52
13638.0,122.64,1,2011-11-24,15
13639.0,1033.34,1,2011-09-26,74
13642.0,354.8,1,2011-05-08,215
13643.0,519.44,3,2011-11-08,31
13644.0,2624.26,4,2011-11-23,16
13645.0,252.1,1,2011-08-11,120
13647.0,1678.1200000000001,4,2011-11-30,9
13649.0,148.8,1,2011-03-28,256
13650.0,1836.34,6,2011-11-23,16
13651.0,94.2,2,2011-11-04,35
13652.0,786.28,2,2011-10-25,45
13654.0,2707.33,6,2011-10-27,43
13655.0,932.97,2,2011-08-17,114
13656.0,379.65,2,2011-06-28,164
13657.0,382.14,2,2011-11-29,10
13658.0,2639.17,5,2011-11-30,9
13659.0,1573.2,2,2011-05-18,205
13662.0,897.76,3,2011-09-15,85
13663.0,189.47,1,2011-06-13,179
13666.0,84.65,3,2011-10-10,60
13667.0,305.02,1,2011-07-13,149
13668.0,6363.59,21,2011-12-07,2
13669.0,218.55,2,2011-10-20,50
13670.0,349.7,1,2011-09-25,75
13672.0,186.39000000000001,2,2011-02-11,301
13673.0,396.92,2,2011-11-21,18
13675.0,486.82000000000005,2,2011-07-11,151
13678.0,232.6,1,2011-07-11,151
13680.0,3722.42,4,2011-12-08,1
13681.0,827.83,4,2011-11-22,17
13682.0,59.5,1,2011-06-05,187
13684.0,67.23,1,2011-02-27,285
13685.0,3119.44,7,2011-12-07,2
13686.0,72.0,1,2011-06-10,182
13689.0,910.0,1,2011-10-07,63
13690.0,172.25,1,2011-10-11,59
13692.0,1488.32,3,2011-11-15,24
13694.0,64197.5,49,2011-12-06,3
13695.0,2504.13,15,2011-11-08,31
13697.0,151.29999999999998,1,2011-11-01,38
13699.0,308.58000000000004,1,2011-07-07,155
13700.0,2265.12,10,2011-11-13,26
13703.0,99.5,1,2011-01-25,318
13704.0,2308.06,9,2011-12-04,5
13705.0,393.72,2,2011-12-02,7
13706.0,330.79,1,2011-02-10,302
13707.0,806.41,2,2011-03-17,267
13708.0,296.88,1,2011-03-13,271
13709.0,6328.05,13,2011-12-06,3
13710.0,180.48,1,2011-11-08,31
13711.0,252.06,2,2011-05-05,218
13712.0,228.84,1,2011-04-07,246
13715.0,806.69,4,2011-03-03,281
13716.0,138.28,1,2011-03-15,269
13717.0,1445.01,6,2011-11-07,32
13718.0,306.55,2,2011-04-07,246
13719.0,1041.68,5,2011-11-24,15
13720.0,799.9,4,2011-08-15,116
13721.0,524.14,1,2011-11-03,36
13722.0,2375.41,3,2011-07-31,131
13723.0,199.85000000000002,1,2011-05-06,217
13725.0,1980.56,8,2011-10-21,49
13726.0,1079.6599999999999,2,2011-11-01,38
13727.0,333.48,2,2011-11-11,28
13728.0,1016.14,6,2011-11-03,36
13730.0,752.6,2,2011-07-27,135
13731.0,610.59,2,2011-05-04,219
13732.0,491.86,1,2011-11-11,28
13735.0,2885.2400000000002,4,2011-11-15,24
13736.0,731.9,2,2011-12-04,5
13737.0,339.59999999999997,1,2011-05-23,200
13739.0,216.9,1,2011-11-21,18
13740.0,350.75,1,2011-04-13,240
13741.0,668.4300000000001,3,2011-09-29,71
13742.0,3131.02,12,2011-11-23,16
13743.0,1341.6,7,2011-12-07,2
13744.0,1156.36,2,2011-09-05,95
13745.0,300.04,1,2011-06-30,162
13748.0,744.25,4,2011-09-05,95
13750.0,1647.26,5,2011-10-17,53
13751.0,296.25,1,2011-02-24,288
13752.0,1186.28,6,2011-08-07,124
13753.0,741.26,1,2011-02-25,287
13754.0,282.59999999999997,2,2011-07-11,151
13755.0,2161.35,9,2011-12-06,3
13756.0,4656.72,13,2011-12-07,2
13758.0,2471.7,5,2011-11-28,11
13759.0,659.4100000000001,2,2011-11-06,33
13760.0,286.79,2,2011-10-16,54
13761.0,1070.65,2,2011-10-20,50
13762.0,306.72,1,2011-05-05,218
13763.0,1714.96,1,2011-10-07,63
13764.0,1521.76,3,2011-09-30,70
13767.0,15583.400000000001,34,2011-12-07,2
13769.0,2474.21,9,2011-12-07,2
13771.0,2634.45,4,2011-10-06,64
13772.0,1132.13,3,2011-11-06,33
13774.0,345.0,1,2011-09-19,81
13777.0,19137.0,24,2011-12-09,0
13778.0,178.7,1,2011-08-28,103
13780.0,360.01,2,2011-12-02,7
13781.0,127.84,1,2011-04-03,250
13782.0,912.0,6,2011-11-27,12
13784.0,2462.79,11,2011-11-30,9
13787.0,309.04,2,2011-09-25,75
13790.0,348.8,1,2011-12-05,4
13791.0,1516.0,2,2011-08-04,127
13792.0,195.55,2,2011-10-04,66
13798.0,36745.85,56,2011-12-08,1
13799.0,688.86,2,2011-08-15,116
13800.0,558.32,1,2011-02-03,309
13801.0,324.8,1,2011-10-04,66
13802.0,4599.42,3,2011-07-24,138
13803.0,277.07,1,2011-03-29,255
13804.0,2635.79,7,2011-11-09,30
13805.0,924.6,2,2011-10-18,52
13806.0,256.38,1,2011-10-07,63
13808.0,1747.66,5,2011-12-04,5
13809.0,155.05,1,2011-02-07,305
13810.0,1499.01,3,2011-11-11,28
13811.0,814.5,3,2011-06-09,183
13812.0,539.0,3,2011-10-28,42
13813.0,1366.8600000000001,4,2011-10-31,39
13814.0,1579.12,2,2011-09-08,92
13815.0,4027.36,4,2011-11-17,22
13816.0,571.6700000000001,2,2011-11-16,23
13817.0,382.98,2,2011-11-10,29
13819.0,1140.35,3,2011-02-11,301
13821.0,385.64,2,2011-07-18,144
13822.0,632.0,2,2011-12-04,5
13823.0,957.66,2,2011-11-21,18
13824.0,1698.94,5,2011-11-07,32
13826.0,189.5,1,2011-06-16,176
13827.0,412.05,3,2011-10-13,57
13828.0,209.49,1,2011-11-17,22
13831.0,1794.99,5,2011-11-23,16
13832.0,52.199999999999996,1,2011-11-20,19
13833.0,384.8,1,2011-07-03,159
13835.0,834.57,4,2011-11-14,25
13837.0,271.24,2,2011-05-12,211
13838.0,453.62,3,2011-12-04,5
13841.0,85.0,1,2011-04-01,252
13842.0,3075.05,8,2011-10-12,58
13844.0,361.62,1,2011-11-28,11
13845.0,312.98,1,2011-10-06,64
13846.0,865.0600000000001,3,2011-11-15,24
13848.0,935.0,2,2011-09-08,92
13849.0,1537.95,2,2011-10-19,51
13850.0,1595.48,1,2011-08-02,129
13851.0,2651.46,3,2011-09-05,95
13853.0,1090.14,1,2011-10-13,57
13854.0,8109.5199999999995,25,2011-12-01,8
13856.0,388.5,3,2011-06-24,168
13858.0,216.17,1,2011-10-13,57
13859.0,201.16,1,2011-01-17,326
13860.0,1245.9,5,2011-12-08,1
13862.0,2209.36,8,2011-11-21,18
13863.0,305.78,1,2011-04-06,247
13865.0,501.56,4,2011-10-12,58
13866.0,145.67000000000002,1,2011-09-26,74
13867.0,1015.29,3,2011-11-08,31
13868.0,3192.54,2,2011-12-02,7
13869.0,3104.95,4,2011-08-08,123
13870.0,2770.94,8,2011-12-07,2
13871.0,6403.25,13,2011-11-17,22
13873.0,389.6,3,2011-08-12,119
13874.0,540.45,1,2010-12-16,358
13875.0,1786.79,5,2011-10-17,53
13876.0,122.7,1,2011-10-07,63
13877.0,117.24,1,2011-09-14,86
13878.0,1281.53,1,2011-10-16,54
13880.0,3121.97,12,2011-11-18,21
13881.0,17159.52,20,2011-12-06,3
13882.0,1191.13,5,2011-12-07,2
13883.0,2674.48,5,2011-11-29,10
13884.0,787.6,5,2011-12-02,7
13885.0,506.8,2,2011-06-03,189
13886.0,243.56,1,2011-09-29,71
13887.0,349.55,1,2011-05-19,204
13888.0,605.63,2,2011-08-12,119
13889.0,416.90000000000003,1,2011-09-08,92
13890.0,1883.8100000000002,10,2011-12-08,1
13892.0,632.97,4,2011-11-13,26
13893.0,821.1,1,2011-02-15,297
13894.0,564.62,3,2011-11-16,23
13895.0,2593.07,4,2011-11-11,28
13897.0,311.16,1,2011-10-20,50
13898.0,155.93,1,2011-01-18,325
13899.0,388.52,2,2011-11-23,16
13900.0,740.95,3,2011-06-09,183
13901.0,2867.2,5,2011-09-28,72
13904.0,332.64,2,2011-11-02,37
13908.0,2369.55,4,2011-09-21,79
13911.0,2580.91,9,2011-10-13,57
13914.0,626.45,2,2011-11-28,11
13917.0,272.04,2,2011-10-21,49
13918.0,1212.8400000000001,2,2011-10-21,49
13919.0,384.81,2,2011-10-11,59
13922.0,172.25,1,2010-12-23,351
13923.0,351.13,1,2011-10-17,53
13924.0,1838.8500000000001,6,2011-12-08,1
13925.0,678.25,4,2011-09-08,92
13926.0,223.85000000000002,1,2011-11-16,23
13927.0,348.99,1,2011-09-26,74
13928.0,464.57,4,2011-11-29,10
13929.0,842.65,2,2011-06-23,169
13930.0,337.34,2,2011-10-13,57
13931.0,1237.53,2,2011-09-05,95
13932.0,307.4,1,2011-02-18,294
13933.0,608.7900000000001,2,2011-08-22,109
13934.0,922.1,1,2011-03-21,263
13936.0,376.58,1,2011-06-13,179
13937.0,158.85,1,2011-06-23,169
13938.0,71.66,1,2011-11-04,35
13939.0,568.55,3,2011-11-16,23
13940.0,839.14,4,2011-11-22,17
13941.0,4017.84,4,2011-11-18,21
13946.0,561.5699999999999,3,2011-09-21,79
13947.0,90.6,1,2011-10-05,65
13948.0,102.0,1,2010-12-14,360
13949.0,2427.32,6,2011-12-07,2
13950.0,745.06,4,2011-11-28,11
13951.0,674.45,3,2011-06-16,176
13952.0,3251.071,2,2011-05-06,217
13953.0,3515.68,7,2011-12-02,7
13954.0,439.92,2,2011-12-08,1
13955.0,322.96,2,2011-07-08,154
13956.0,1026.42,5,2011-12-04,5
13959.0,598.2,3,2011-09-21,79
13960.0,230.22,2,2011-11-18,21
13962.0,169.55,2,2011-11-18,21
13963.0,513.24,3,2011-02-04,308
13967.0,80.7,1,2011-07-17,145
13969.0,9053.94,18,2011-12-02,7
13971.0,2758.26,8,2011-11-21,18
13972.0,190.25,2,2011-09-30,70
13973.0,264.7,1,2011-02-25,287
13974.0,413.59000000000003,1,2011-10-21,49
13975.0,2526.28,6,2011-11-08,31
13976.0,357.98,1,2011-05-17,206
13978.0,196.79000000000002,2,2011-11-25,14
13979.0,869.87,1,2011-09-27,73
13980.0,200.14,1,2011-10-10,60
13982.0,1871.81,4,2011-10-31,39
13983.0,2274.07,11,2011-11-10,29
13984.0,765.71,4,2011-11-13,26
13985.0,7060.13,15,2011-12-05,4
13986.0,320.46,1,2011-11-22,17
13988.0,4147.96,6,2011-11-20,19
13989.0,1266.08,2,2011-10-05,65
13990.0,311.3,1,2011-05-10,213
13991.0,855.97,6,2011-11-27,12
13992.0,76.8,1,2011-11-09,30
13993.0,3466.36,9,2011-10-28,42
13994.0,2313.14,6,2011-12-06,3
13995.0,1393.69,5,2011-11-24,15
13999.0,3901.81,12,2011-11-29,10
14000.0,635.66,1,2011-05-12,211
14001.0,1741.8400000000001,2,2011-10-25,45
14002.0,529.73,2,2011-07-28,134
14004.0,4582.64,7,2011-10-27,43
14005.0,2874.72,5,2011-11-30,9
14006.0,962.19,3,2011-08-16,115
14009.0,695.61,2,2011-05-25,198
14012.0,328.8,1,2011-03-07,277
14013.0,473.02,3,2011-08-21,110
14014.0,505.18,1,2011-09-23,77
14015.0,917.34,1,2011-10-18,52
14016.0,4341.21,4,2011-07-01,161
14019.0,1421.61,3,2011-10-24,46
14020.0,642.8,2,2011-11-23,16
14021.0,631.9,3,2011-07-07,155
14022.0,440.0,1,2011-04-28,225
14023.0,584.07,2,2011-12-02,7
14024.0,327.7,2,2011-08-10,121
14027.0,104.82,1,2011-10-10,60
14029.0,467.66,2,2011-10-07,63
14030.0,1683.59,6,2011-11-21,18
14031.0,15572.61,18,2011-12-02,7
14032.0,2671.73,10,2011-12-07,2
14034.0,651.8199999999999,3,2011-11-17,22
14035.0,1428.02,5,2011-11-11,28
14036.0,626.65,1,2011-02-28,284
14037.0,147.20000000000002,2,2011-06-16,176
14038.0,1560.38,3,2011-09-22,78
14039.0,152.2,1,2011-11-06,33
14040.0,3614.92,12,2011-10-30,40
14041.0,141.41,1,2011-03-18,266
14044.0,652.82,4,2011-11-13,26
14045.0,1333.35,3,2011-08-22,109
14046.0,154.99,1,2011-02-28,284
14047.0,1021.69,4,2011-12-01,8
14048.0,409.93,1,2011-02-07,305
14049.0,5681.72,4,2011-11-23,16
14050.0,746.36,2,2011-11-08,31
14051.0,14986.970000000001,22,2011-12-09,0
14052.0,225.36,1,2011-11-20,19
14053.0,260.25,2,2011-08-07,124
14054.0,92.46,1,2011-10-05,65
14055.0,725.6400000000001,1,2011-08-25,106
14056.0,8214.65,23,2011-12-08,1
14057.0,6217.96,17,2011-11-16,23
14059.0,183.6,1,2011-03-18,266
14060.0,5519.58,17,2011-12-05,4
14062.0,10464.85,12,2011-11-30,9
14064.0,1353.74,5,2011-11-10,29
14066.0,152.55,1,2011-03-18,266
14067.0,374.7,2,2011-10-07,63
14068.0,265.85,1,2011-01-23,320
14071.0,1438.82,8,2011-12-06,3
14073.0,151.04,1,2011-11-07,32
14075.0,942.26,3,2011-12-05,4
14076.0,122.47,1,2011-08-02,129
14077.0,499.41999999999996,5,2011-10-30,40
14078.0,913.13,5,2011-08-30,101
14079.0,375.1,1,2011-08-07,124
14080.0,45.599999999999994,1,2011-11-07,32
14081.0,511.0,1,2011-02-10,302
14082.0,182.25,1,2010-12-10,364
14083.0,708.89,8,2011-12-05,4
14085.0,4140.49,17,2011-12-07,2
14087.0,194.42,1,2011-12-07,2
14088.0,50491.81,13,2011-11-29,10
14089.0,161.0,1,2011-10-14,56
14090.0,76.32000000000001,1,2011-01-19,324
14092.0,4076.91,14,2011-12-02,7
14093.0,442.85,1,2011-11-27,12
14096.0,65164.79,17,2011-12-05,4
14098.0,147.35,1,2011-11-03,36
14099.0,3104.17,11,2011-11-23,16
14100.0,194.9,1,2011-07-25,137
14101.0,5976.79,6,2011-09-27,73
14102.0,1360.28,5,2011-12-04,5
14104.0,216.20999999999998,2,2011-07-08,154
14105.0,1266.23,1,2011-04-14,239
14107.0,2703.23,7,2011-10-19,51
14108.0,597.91,2,2011-11-09,30
14109.0,144.2,1,2011-09-28,72
14110.0,5683.15,12,2011-12-06,3
14111.0,692.85,4,2011-11-25,14
14112.0,2915.15,7,2011-11-17,22
14113.0,1840.42,4,2011-12-06,3
14114.0,386.53,2,2011-03-11,273
14116.0,1382.74,5,2011-11-20,19
14117.0,90.0,1,2011-07-19,143
14121.0,2780.15,4,2011-12-06,3
14124.0,419.58000000000004,1,2011-09-16,84
14125.0,2740.43,3,2011-11-29,10
14126.0,706.1300000000001,3,2011-12-02,7
14127.0,709.71,3,2011-08-09,122
14128.0,637.5,2,2011-10-10,60
14129.0,1123.8600000000001,5,2011-12-08,1
14130.0,483.86,1,2011-01-24,319
14132.0,3586.0299999999997,11,2011-12-07,2
14133.0,605.64,3,2011-08-02,129
14135.0,3886.06,13,2011-12-08,1
14138.0,982.3800000000001,2,2011-12-08,1
14139.0,415.82,1,2011-10-24,46
14140.0,935.05,2,2011-12-06,3
14141.0,915.13,4,2011-12-07,2
14143.0,115.8,1,2011-07-29,133
14145.0,3742.2,4,2011-10-24,46
14146.0,4191.0,5,2011-12-01,8
14147.0,483.4,2,2011-09-22,78
14148.0,157.2,1,2011-04-20,233
14149.0,446.62,1,2011-05-03,220
14150.0,658.64,2,2011-11-04,35
14152.0,621.29,2,2011-09-25,75
14154.0,1345.62,2,2011-04-14,239
14155.0,118.75,1,2011-03-18,266
14156.0,117057.43000000001,54,2011-11-30,9
14157.0,432.88,2,2011-11-20,19
14158.0,507.66,1,2011-10-30,40
14159.0,4693.01,11,2011-11-20,19
14161.0,827.37,2,2011-05-08,215
14162.0,289.36,2,2011-06-19,173
14163.0,2445.91,4,2011-09-13,87
14164.0,1631.77,2,2011-09-30,70
14165.0,122.53999999999999,1,2011-03-09,275
14167.0,574.84,4,2011-10-31,39
14171.0,363.79,1,2011-09-02,98
14173.0,450.84,4,2011-11-29,10
14174.0,134.46,1,2011-11-06,33
14175.0,3222.3,3,2011-10-11,59
14176.0,417.35,3,2011-02-15,297
14177.0,559.41,4,2011-09-14,86
14178.0,1620.93,7,2011-12-01,8
